pub_doi,is_open,pub_year
10.1016/j.scitotenv.2020.139755,TRUE,2020
10.1016/j.proeps.2014.08.005,TRUE,2014
10.1016/j.polgeo.2017.02.001,TRUE,2017
10.1016/j.rse.2017.01.005,TRUE,2017
10.1111/geb.13110,TRUE,2020
10.1016/j.ecoser.2019.100905,TRUE,2019
10.1371/journal.pone.0182673,TRUE,2017
10.1016/j.gloplacha.2011.07.009,TRUE,2011
10.1016/j.rse.2020.111831,TRUE,2020
10.1016/j.rse.2010.03.003,TRUE,2010
10.1080/01490419.2017.1342726,TRUE,2017
10.1016/j.uclim.2016.08.003,TRUE,2016
10.1038/s41893-020-0521-x,TRUE,2020
10.1098/rsif.2018.0252,TRUE,2018
10.1177/0738894217729527,TRUE,2020
10.1038/s41467-020-17710-7,TRUE,2020
10.1016/j.ecolmodel.2015.11.006,TRUE,2016
10.4081/gh.2012.118,TRUE,2012
10.1088/1755-1315/37/1/012066,TRUE,2016
10.5194/gmd-13-1685-2020,TRUE,2020
10.1111/ecca.12335,TRUE,2020
10.1073/pnas.2007236117,TRUE,2020
10.5194/gmd-10-4443-2017,TRUE,2017
10.1029/2011gl048153,TRUE,2011
10.1007/s00376-017-6221-4,TRUE,2017
10.1126/sciadv.abd4998,TRUE,2020
10.1002/joc.2044,TRUE,2010
10.1111/geb.13034,TRUE,2020
10.1371/journal.pone.0005102,TRUE,2009
10.3390/ijerph15122785,TRUE,2018
10.1038/sdata.2018.44,TRUE,2018
10.1016/j.cageo.2009.01.009,TRUE,2009
10.3390/rs11182136,TRUE,2019
10.3389/fphys.2013.00040,TRUE,2013
10.1007/s10661-011-2087-6,TRUE,2012
10.1016/j.jag.2012.11.005,TRUE,2013
10.1080/01431161.2020.1841322,TRUE,2021
10.1016/j.jdeveco.2019.04.003,TRUE,2019
10.3390/f8010029,TRUE,2017
10.1016/j.envdev.2012.03.012,TRUE,2012
10.4209/aaqr.2020.05.0257,TRUE,2021
10.1038/sdata.2016.67,TRUE,2016
10.1073/pnas.1910719117,TRUE,2020
10.1016/j.est.2017.06.004,TRUE,2017
10.1038/sdata.2015.45,TRUE,2015
10.1016/S0140-6736(19)32596-6,TRUE,2019
10.1126/science.aaw3372,TRUE,2019
10.1002/psp.599,TRUE,2011
10.1007/s10764-013-9738-0,TRUE,2013
10.1257/aer.102.2.994,TRUE,2012
10.1007/s11284-015-1318-7,TRUE,2016
10.1021/acs.est.8b06875,TRUE,2019
10.1038/s41467-020-17103-w,TRUE,2020
10.1016/j.apgeog.2013.03.002,TRUE,2013
10.1186/s12942-018-0125-0,TRUE,2018
10.1088/2515-7620/abb0db,TRUE,2020
10.1088/1748-9326/aa6685,TRUE,2017
10.3390/w4030568,TRUE,2012
10.1007/s11069-014-1044-4,TRUE,2014
10.1016/j.energy.2019.116351,TRUE,2019
10.1016/j.apgeog.2015.07.006,TRUE,2015
10.1016/j.agee.2008.01.014,TRUE,2008
10.1111/geb.12043,TRUE,2013
10.1186/s12936-019-2703-4,TRUE,2019
10.1371/journal.pntd.0003946,TRUE,2015
10.5194/hess-23-3933-2019,TRUE,2019
10.3390/rs9040366,TRUE,2017
10.1371/journal.pntd.0001694,TRUE,2012
10.1111/gcb.13902,TRUE,2018
10.5194/acp-20-881-2020,TRUE,2020
10.1021/acs.est.8b06392,TRUE,2019
10.1016/j.biocon.2013.03.028,TRUE,2013
10.1002/ece3.5835,TRUE,2019
10.1111/gcb.14631,TRUE,2019
10.1029/2012jd017716,TRUE,2012
10.1016/j.healthplace.2018.03.002,TRUE,2018
10.1016/j.gloenvcha.2013.09.004,TRUE,2013
10.1016/j.isprsjprs.2009.01.004,TRUE,2009
10.7717/peerj.735,TRUE,2015
10.4209/aaqr.2020.05.0240,TRUE,2019
10.1007/s10021-011-9427-9,TRUE,2011
10.1371/journal.pone.0016887,TRUE,2011
10.1175/JCLI-D-16-0460.1,TRUE,2017
10.3390/s90201128,TRUE,2009
10.1371/journal.pone.0202231,TRUE,2018
10.1038/ncomms10158,TRUE,2015
10.1016/j.tranpol.2021.02.007,TRUE,2021
10.1038/nclimate1658,TRUE,2013
10.3390/f10110952,TRUE,2019
10.1038/srep34541,TRUE,2016
10.5194/hess-17-1871-2013,TRUE,2012
10.1016/j.ecolecon.2017.12.018,TRUE,2018
10.1371/journal.pone.0118571,TRUE,2015
10.5194/nhess-20-3413-2020,TRUE,2020
10.5194/acp-20-2073-2020,TRUE,2020
10.1186/s12936-018-2491-2,TRUE,2018
10.3390/ijgi4042561,TRUE,2015
10.3390/ijgi4020900,TRUE,2015
10.1021/acs.est.0c02057,TRUE,2020
10.1007/s11111-019-00326-5,TRUE,2019
10.1038/s41467-018-05948-1,TRUE,2018
10.1016/j.envpol.2020.116003,TRUE,2021
10.3390/rs11070808,TRUE,2019
10.5194/nhess-9-673-2009,TRUE,2009
10.1038/s41598-017-08065-z,TRUE,2017
10.1371/journal.pone.0022722,TRUE,2011
10.3390/rs8110948,TRUE,2016
10.5194/isprs-archives-XLII-4-W19-255-2019,TRUE,2019
10.1038/nature25181,TRUE,2018
10.1088/1748-9326/aba3a5,TRUE,2020
10.1016/j.polgeo.2020.102183,TRUE,2020
10.1111/gcb.12590,TRUE,2014
10.1109/jstars.2012.2226563,TRUE,2013
10.1186/1756-3305-6-152,TRUE,2013
10.1007/s11430-016-9078-8,TRUE,2017
10.1021/acs.est.5b05833,TRUE,2016
10.1016/j.jhydrol.2021.126103,TRUE,2021
10.1016/j.rse.2014.09.023,TRUE,2015
10.5194/acp-10-3787-2010,TRUE,2010
10.4081/gh.2013.60,TRUE,2013
10.1017/S1049023X13000356,TRUE,2013
10.1038/sdata.2018.73,TRUE,2018
10.1016/j.scitotenv.2018.02.074,TRUE,2018
10.1016/j.gloplacha.2016.11.008,TRUE,2017
10.3390/land10030286,TRUE,2021
10.1016/j.ijdrr.2017.04.002,TRUE,2017
10.1371/journal.pone.0124346,TRUE,2015
10.1155/2016/6408319,TRUE,2016
10.1007/s10712-020-09610-8,TRUE,2020
10.1007/s10393-010-0347-5,TRUE,2010
10.3390/su13031254,TRUE,2021
10.1029/2004GL021961,TRUE,2005
10.1088/1748-9326/11/12/124010,TRUE,2016
10.1016/j.geosus.2020.02.002,TRUE,2020
10.1071/WF19057,TRUE,2020
10.1016/j.jclepro.2020.124330,TRUE,2021
10.1371/journal.pone.0223237,TRUE,2019
10.2747/1539-7216.52.5.596,TRUE,2011
10.1038/s41559-016-0058,TRUE,2017
10.1016/j.biocon.2017.08.036,TRUE,2017
10.5194/acp-15-8781-2015,TRUE,2015
10.1016/j.scitotenv.2014.05.010,TRUE,2014
10.1371/journal.pone.0084529,TRUE,2014
10.1073/pnas.1521657113,TRUE,2016
10.1016/j.rse.2014.03.004,TRUE,2014
10.1021/acs.jafc.0c00273,TRUE,2020
10.1016/j.apgeog.2015.09.001,TRUE,2015
10.1186/1756-3305-5-81,TRUE,2012
10.1016/j.enpol.2009.08.021,TRUE,2010
10.1073/pnas.1611576114,TRUE,2017
10.1016/j.scitotenv.2020.142979,TRUE,2021
10.1111/gcb.14549,TRUE,2019
10.1029/2019jd031147,TRUE,2019
10.1579/0044-7447-38.3.150,TRUE,2009
10.1007/s10980-008-9303-y,TRUE,2009
10.1016/j.actatropica.2013.12.007,TRUE,2014
10.1126/sciadv.abd5725,TRUE,2021
10.1016/j.envpol.2020.115720,TRUE,2021
10.2166/washdev.2019.089,TRUE,2019
10.1016/j.scitotenv.2020.138725,TRUE,2020
10.1016/j.scitotenv.2020.141780,TRUE,2021
10.1016/j.biocon.2008.10.007,TRUE,2009
10.1371/journal.pbio.2000266,TRUE,2016
10.2903/sp.efsa.2019.EN-1674,TRUE,2019
10.3390/su12030912,TRUE,2020
10.1029/2019gb006266,TRUE,2019
10.5194/acp-19-12835-2019,TRUE,2019
10.1016/j.atmosenv.2015.02.070,TRUE,2015
10.1002/2017GL075710,TRUE,2017
10.1016/j.atmosenv.2017.02.032,TRUE,2017
10.1016/j.cities.2020.102621,TRUE,2020
10.1126/science.abc2535,TRUE,2020
10.1016/j.apgeog.2014.07.003,TRUE,2014
10.1016/j.biocon.2019.108273,TRUE,2020
10.1016/j.atmosres.2012.06.005,TRUE,2013
10.1016/j.forpol.2013.04.006,TRUE,2013
10.1016/j.rse.2012.11.022,TRUE,2013
10.1371/journal.pone.0177552,TRUE,2017
10.1002/ece3.5797,TRUE,2019
10.1186/1475-2875-7-34,TRUE,2008
10.1111/gcb.14405,TRUE,2018
10.1088/2515-7620/ab3d91,TRUE,2019
10.1002/2017JD026780,TRUE,2017
10.5194/acp-10-12059-2010,TRUE,2010
10.1111/j.1757-1707.2012.01181.x,TRUE,2012
10.1016/j.ancene.2016.04.003,TRUE,2016
10.1111/ele.12525,TRUE,2015
10.1177/1070496518785943,TRUE,2018
10.1111/ddi.13137,TRUE,2020
10.1007/s10109-010-0123-7,TRUE,2011
10.1111/cobi.12851,TRUE,2017
10.1016/j.jue.2020.103279,TRUE,2020
10.1016/j.scitotenv.2020.141655,TRUE,2020
10.1016/j.scitotenv.2021.146361,TRUE,2021
10.1016/j.biocon.2006.10.054,TRUE,2007
10.1038/s41598-017-13130-8,TRUE,2017
10.1080/01431161.2010.550333,TRUE,2011
10.1371/journal.pone.0220936,TRUE,2020
10.1073/pnas.2017628117,TRUE,2020
10.1109/JSTARS.2019.2929482,TRUE,2019
10.1016/j.isprsjprs.2019.05.004,TRUE,2019
10.2903/sp.efsa.2020.EN-1834,TRUE,2020
10.1038/s41564-019-0435-4,TRUE,2019
10.1016/j.gloenvcha.2020.102092,TRUE,2020
10.5194/bgd-11-3865-2014,TRUE,2014
10.1007/s11356-020-11099-y,TRUE,2021
10.1111/geb.12243,TRUE,2015
10.1111/j.1365-2486.2008.01754.x,TRUE,2009
10.1016/j.mex.2019.03.023,TRUE,2019
10.5194/acp-20-12871-2020,TRUE,2020
10.1177/0022002720937748,TRUE,2021
10.1002/met.259,TRUE,2012
10.1002/2014jf003117,TRUE,2014
10.1007/s10346-015-0577-2,TRUE,2015
10.1002/pan3.10071,TRUE,2020
10.1111/insr.12206,TRUE,2017
10.1038/s41598-017-05733-y,TRUE,2017
10.1371/journal.pntd.0002570,TRUE,2013
10.15244/pjoes/68960,TRUE,2017
10.1109/MEI.2020.9111098,TRUE,2020
10.1371/journal.pone.0081292,TRUE,2013
10.3390/en11113100,TRUE,2018
10.1016/j.rse.2020.111866,TRUE,2020
10.1177/0042098007087340,TRUE,2008
10.1016/j.scitotenv.2018.09.397,TRUE,2019
10.1016/j.jaridenv.2018.05.006,TRUE,2018
10.3390/w8060260,TRUE,2016
10.1289/EHP194,TRUE,2017
10.1016/j.atmosres.2015.01.009,TRUE,2015
10.1021/acs.est.5b03709,TRUE,2016
10.3390/atmos10050245,TRUE,2019
10.1016/j.compenvurbsys.2010.09.005,TRUE,2011
10.4236/jgis.2021.132009,TRUE,2021
10.1111/j.1744-7429.2012.00908.x,TRUE,2013
10.1186/1475-2875-10-378,TRUE,2011
10.1016/j.envsci.2018.10.001,TRUE,2018
10.5194/bg-11-5087-2014,TRUE,2014
10.1007/s10584-010-9959-6,TRUE,2011
10.1002/rse2.13,TRUE,2016
10.1659/mrd-journal-d-10-00115.s1,TRUE,2012
10.1038/ngeo2540,TRUE,2015
10.1021/acs.est.9b01612,TRUE,2019
10.1111/j.1600-0587.2010.06273.x,TRUE,2010
10.1016/j.deveng.2017.12.001,TRUE,2018
10.1007/s41060-017-0080-z,TRUE,2018
10.1371/journal.pone.0218883,TRUE,2019
10.3390/ani11051208,TRUE,2021
10.1016/j.enpol.2010.05.014,TRUE,2010
10.1371/journal.pbio.1000606,TRUE,2011
10.1109/ACCESS.2019.2929677,TRUE,2019
10.1111/j.1466-8238.2011.00666.x,TRUE,2011
10.1016/j.ecoser.2020.101090,TRUE,2020
10.1016/j.actatropica.2018.06.021,TRUE,2018
10.1002/joc.2252,TRUE,2012
10.1016/j.ecoser.2018.08.005,TRUE,2018
10.4081/gh.2013.58,TRUE,2013
10.1007/s11069-014-1496-6,TRUE,2014
10.1016/j.jaridenv.2016.07.007,TRUE,2016
10.1016/j.gecco.2020.e01284,TRUE,2020
10.1016/j.apgeog.2017.06.024,TRUE,2017
10.1088/1748-9326/9/3/035007,TRUE,2014
10.1016/j.ehb.2020.100950,TRUE,2021
10.1016/j.apgeog.2018.05.003,TRUE,2018
10.1029/2018EF000909,TRUE,2018
10.1007/s11027-010-9251-0,TRUE,2011
10.1021/acs.est.7b05669,TRUE,2018
10.1007/s00114-012-0933-1,TRUE,2012
10.1029/2012jd018261,TRUE,2012
10.3390/rs13040822,TRUE,2021
10.1029/2018MS001368,TRUE,2019
10.1016/j.envdev.2020.100566,TRUE,2021
10.1016/j.scitotenv.2016.03.102,TRUE,2016
10.1016/j.atmosres.2012.01.003,TRUE,2012
10.1007/s11111-019-00329-2,TRUE,2019
10.1186/s12939-019-1081-4,TRUE,2019
10.1016/j.marpolbul.2019.03.046,TRUE,2019
10.1016/j.jaridenv.2013.11.008,TRUE,2014
10.1371/journal.pntd.0004328,TRUE,2016
10.1080/13658816.2014.916040,TRUE,2014
10.1016/j.jdeveco.2019.06.008,TRUE,2019
10.1038/s41559-017-0081,TRUE,2017
10.1007/s10764-013-9661-4,TRUE,2013
10.1016/j.envdev.2012.03.011,TRUE,2012
10.1038/s41598-020-67530-4,TRUE,2020
10.1016/j.actatropica.2011.10.006,TRUE,2013
10.1007/s40641-016-0032-z,TRUE,2016
10.4081/gh.2008.246,TRUE,2008
10.1021/es503855e,TRUE,2015
10.1016/j.apenergy.2019.02.062,TRUE,2019
10.1038/s41597-019-0143-1,TRUE,2019
10.1111/1365-2664.12282,TRUE,2014
10.1016/j.rse.2015.08.018,TRUE,2015
10.1016/j.scitotenv.2020.141401,TRUE,2020
10.3390/fire3040058,TRUE,2020
10.3390/ijgi9120720,TRUE,2020
10.1016/j.envint.2018.08.041,TRUE,2018
10.3389/feart.2019.00197,TRUE,2019
10.1016/j.apgeog.2017.12.002,TRUE,2018
10.1111/j.1365-2486.2009.01997.x,TRUE,2010
10.1093/jme/tjaa023,TRUE,2020
10.1890/15-0113.1,TRUE,2015
10.1186/1475-2875-11-403,TRUE,2012
10.3390/rs12020237,TRUE,2020
10.1038/s43247-020-00053-y,TRUE,2020
10.1073/pnas.1917874117,TRUE,2020
10.1007/s11869-017-0514-8,TRUE,2018
10.1002/2013wr014132,TRUE,2014
10.3390/f7010022,TRUE,2016
10.1016/j.rse.2015.12.042,TRUE,2016
10.1111/geb.12910,TRUE,2019
10.3390/ijerph110403894,TRUE,2014
10.5334/ohd.33,TRUE,2020
10.1038/sdata.2016.5,TRUE,2016
10.1016/j.jeem.2020.102322,TRUE,2020
10.1088/1748-9326/9/3/034001,TRUE,2014
10.3390/rs13030525,TRUE,2021
10.1016/j.apgeog.2014.11.012,TRUE,2015
10.1175/1520-0442(2001)013%3C4028:UPMFUS%3E2.0.CO,TRUE,2000
10.1016/j.worlddev.2019.104727,TRUE,2020
10.1088/1748-9326/aa926c,TRUE,2017
10.1016/j.rser.2018.08.011,TRUE,2018
10.1071/WF10008,TRUE,2010
10.1080/01431161.2016.1212422,TRUE,2016
10.1016/j.mambio.2019.09.003,TRUE,2019
10.1007/s11027-019-09852-x,TRUE,2019
10.3390/rs9090950,TRUE,2017
10.1007/s13280-013-0467-6,TRUE,2013
10.1002/2014MS000402,TRUE,2015
10.1111/acv.12480,TRUE,2020
10.1007/s11356-020-11042-1,TRUE,2020
10.1111/ibi.12894,TRUE,2021
10.1016/j.envres.2012.08.005,TRUE,2013
10.1016/j.sste.2015.12.002,TRUE,2016
10.1371/journal.pone.0237063,TRUE,2020
10.1111/ecog.03109,TRUE,2017
10.1371/journal.pone.0249044,TRUE,2021
10.1371/journal.pone.0210642,TRUE,2019
10.1088/1748-9326/6/3/034019,TRUE,2011
10.1038/nature11295,TRUE,2012
10.1002/2015GL066616,TRUE,2015
10.3390/ijerph110100173,TRUE,2013
10.2807/1560-7917.ES.2019.24.9.1800101,TRUE,2019
10.1021/es2030438,TRUE,2012
10.1016/j.gloenvcha.2013.12.001,TRUE,2014
10.1016/j.actatropica.2017.11.020,TRUE,2018
10.3390/rs9070744,TRUE,2017
10.1038/s41598-021-83174-4,TRUE,2021
10.1289/ehp.1104422,TRUE,2012
10.3982/ecta14392,TRUE,2020
10.7554/eLife.15272,TRUE,2016
10.1155/2014/965936,TRUE,2014
10.1038/s41597-021-00897-9,TRUE,2021
10.1017/S0014479710000980,TRUE,2011
10.1038/s41598-020-61136-6,TRUE,2020
10.1186/s40068-019-0158-9,TRUE,2019
10.1016/j.chemgeo.2009.11.008,TRUE,2010
10.1111/cobi.12332,TRUE,2014
10.1016/j.ecolmodel.2014.03.004,TRUE,2014
10.1016/j.rse.2012.09.011,TRUE,2012
10.1371/journal.pmed.1003542,TRUE,2021
10.1038/s41467-019-11543-9,TRUE,2019
10.5194/acp-11-9839-2011,TRUE,2011
10.3390/rs6087840,TRUE,2014
10.3390/rs10122008,TRUE,2018
10.1016/j.rse.2012.08.021,TRUE,2012
10.1016/j.ecolecon.2016.12.023,TRUE,2017
10.1021/es400744g,TRUE,2013
10.1111/j.1523-1739.2011.01674.x,TRUE,2012
10.1016/j.agrformet.2019.107652,TRUE,2019
10.7554/eLife.08347,TRUE,2015
10.1016/j.jclepro.2020.120644,TRUE,2020
10.3897/natureconservation.36.27430,TRUE,2019
10.1016/j.ecolind.2020.106933,TRUE,2021
10.1002/grl.50234,TRUE,2013
10.1073/pnas.2006853117,TRUE,2020
10.7717/peerj-cs.170,TRUE,2019
10.1016/j.jdeveco.2017.02.003,TRUE,2017
10.1016/j.jag.2015.05.006,TRUE,2015
10.1371/journal.pntd.0007580,TRUE,2019
10.1080/17538947.2019.1630072,TRUE,2020
10.1002/ldr.3024,TRUE,2018
10.1029/2009jd013715,TRUE,2010
10.1080/15487733.2008.11908018,TRUE,2008
10.1371/journal.pone.0081188,TRUE,2013
10.3390/land10010086,TRUE,2021
10.1088/1748-9326/ab8158,TRUE,2020
10.1016/j.euroecorev.2020.103427,TRUE,2020
10.1088/1748-9326/aaf6e0,TRUE,2019
10.1016/j.landusepol.2017.01.014,TRUE,2017
10.1017/S037689291300026X,TRUE,2014
10.1016/j.rse.2016.10.002,TRUE,2016
10.1016/j.jenvman.2012.11.024,TRUE,2013
10.1186/s13071-016-1340-9,TRUE,2016
10.1093/cz/zox063,TRUE,2018
10.1111/j.1365-3156.2006.01681.x,TRUE,2006
10.1002/2017JB015084,TRUE,2018
10.1038/nature25139,TRUE,2018
10.1016/j.ijdrr.2014.05.008,TRUE,2014
10.3390/land10020185,TRUE,2021
10.1093/jeg/lbu010,TRUE,2015
10.1016/j.rse.2017.11.026,TRUE,2018
10.1126/sciadv.1500965,TRUE,2016
10.1016/j.esr.2017.09.008,TRUE,2017
10.1109/TGRS.2018.2805829,TRUE,2018
10.1371/journal.pntd.0005756,TRUE,2017
10.1155/2020/1561823,TRUE,2020
10.1371/journal.pone.0210628,TRUE,2019
10.3390/su13020471,TRUE,2021
10.1016/j.geomorph.2014.02.029,TRUE,2014
10.1002/joc.4657,TRUE,2016
10.1111/j.1365-2486.2008.01585.x,TRUE,2008
10.1016/j.ecss.2020.106678,TRUE,2020
10.1098/rspb.2010.1713,TRUE,2010
10.5194/amt-8-505-2015,TRUE,2015
10.1002/esp.4687,TRUE,2020
10.1016/j.envsci.2014.04.001,TRUE,2015
10.1016/j.jag.2020.102240,TRUE,2021
10.1080/01431161.2015.1073862,TRUE,2015
10.1371/journal.pone.0048191,TRUE,2012
10.1007/s10531-018-1507-0,TRUE,2018
10.1016/j.biocon.2016.11.014,TRUE,2017
10.5194/acp-11-543-2011,TRUE,2011
10.1088/1748-9326/aaee1d,TRUE,2019
10.1016/j.jnc.2009.08.003,TRUE,2010
10.1186/s12936-019-2729-7,TRUE,2019
10.5194/nhess-15-2257-2015,TRUE,2015
10.1016/j.envint.2019.105258,TRUE,2020
10.1071/WF11044,TRUE,2012
10.1111/btp.12019,TRUE,2013
10.1186/s12942-015-0001-0,TRUE,2015
10.1111/geb.12246,TRUE,2015
10.4269/ajtmh.19-0854,TRUE,2020
10.1088/1748-9326/ab858c,TRUE,2020
10.1016/j.ufug.2019.04.008,TRUE,2019
10.1093/ije/dyz232,TRUE,2019
10.1371/journal.pone.0029617,TRUE,2012
10.1016/j.ijdrr.2017.06.018,TRUE,2017
10.1007/s11356-020-10216-1,TRUE,2020
10.1016/j.gloplacha.2014.07.005,TRUE,2014
10.1007/s10584-011-0253-z,TRUE,2012
10.1080/01431161.2017.1410296,TRUE,2016
10.1016/j.jclepro.2020.121614,TRUE,2020
10.3390/land3031015,TRUE,2014
10.1146/annurev-polisci-031710-112604,TRUE,2012
10.3390/rs12050813,TRUE,2020
10.3390/rs10040595,TRUE,2018
10.1016/j.rse.2013.08.038,TRUE,2014
10.1071/WF20036,TRUE,2020
10.1016/j.ecolind.2020.106208,TRUE,2020
10.1093/jeg/lbs044,TRUE,2013
10.1016/j.envsoft.2016.06.005,TRUE,2016
10.1371/journal.pone.0232126,TRUE,2020
10.1177/1070496511433601,TRUE,2012
10.1016/j.gloenvcha.2019.101982,TRUE,2020
10.3390/rs12020220,TRUE,2020
10.1016/j.biocon.2013.10.014,TRUE,2014
10.5194/isprs-archives-XLIII-B3-2020-933-2020,TRUE,2020
10.1175/mwr-d-19-0251.1,TRUE,2020
10.1371/journal.pone.0071635,TRUE,2013
10.4236/ajcc.2012.13010,TRUE,2012
10.3389/fmars.2019.00556,TRUE,2019
10.1038/s41598-018-20382-5,TRUE,2018
10.1016/j.rse.2019.111592,TRUE,2020
10.3390/rs13061142,TRUE,2021
10.1016/j.rse.2017.11.025,TRUE,2018
10.3390/rs10060895,TRUE,2018
10.5194/acp-17-3083-2017,TRUE,2017
10.1073/pnas.1302089111,TRUE,2014
10.1371/journal.pone.0071574,TRUE,2013
10.1080/01431160802430693,TRUE,2009
10.1111/ddi.12638,TRUE,2017
10.1073/pnas.1922097117,TRUE,2020
10.1007/s11273-012-9277-z,TRUE,2013
10.1088/1748-9326/ab68eb,TRUE,2020
10.1371/journal.pone.0191726,TRUE,2018
10.1029/2012JD017811,TRUE,2013
10.3390/rs70709205,TRUE,2015
10.1007/s10346-011-0299-z,TRUE,2011
10.1016/j.sste.2011.03.002,TRUE,2011
10.4269/ajtmh.14-0620,TRUE,2015
10.1186/1475-2875-10-25,TRUE,2011
10.1073/pnas.1705769114,TRUE,2017
10.1016/j.jeem.2020.102344,TRUE,2020
10.1073/pnas.0710581105,TRUE,2008
10.1038/sdata.2017.1,TRUE,2017
10.1016/j.scitotenv.2017.08.112,TRUE,2018
10.1016/j.scitotenv.2019.136165,TRUE,2020
10.15244/pjoes/122503,TRUE,2021
10.1007/s10531-010-9787-z,TRUE,2010
10.3390/rs12244059,TRUE,2020
10.1016/j.jaridenv.2012.10.020,TRUE,2013
10.1016/j.spasta.2015.04.005,TRUE,2015
10.1016/j.rse.2010.02.010,TRUE,2010
10.1016/j.ecoinf.2018.07.007,TRUE,2018
10.3390/ijerph16204012,TRUE,2019
10.1007/s12665-015-4989-z,TRUE,2016
10.1016/j.gloplacha.2020.103125,TRUE,2020
10.4081/gh.2016.406,TRUE,2016
10.1007/s10113-020-01616-7,TRUE,2020
10.2903/sp.efsa.2020.EN-1871,TRUE,2020
10.3390/urbansci2020040,TRUE,2018
10.1086/685300,TRUE,2016
10.1016/j.sste.2013.09.001,TRUE,2013
10.1016/j.biocon.2018.08.027,TRUE,2018
10.1126/science.aaf7894,TRUE,2016
10.5194/acp-19-8425-2019,TRUE,2019
10.1038/s41467-019-12808-z,TRUE,2019
10.1080/15481603.2015.1072400,TRUE,2015
10.3390/rs3061177,TRUE,2011
10.1111/geb.12600,TRUE,2017
10.1016/j.envsoft.2019.02.011,TRUE,2019
10.1016/j.ecolind.2017.11.028,TRUE,2018
10.1016/j.agee.2011.04.013,TRUE,2011
10.1016/j.ecolmodel.2017.06.004,TRUE,2017
10.1140/epjds19,TRUE,2014
10.1147/JRD.2019.2954404,TRUE,2020
10.1016/j.energy.2014.04.103,TRUE,2014
10.1111/ddi.12247,TRUE,2015
10.3390/land10030244,TRUE,2021
10.1007/s10661-015-4868-9,TRUE,2015
10.1155/2017/9281201,TRUE,2017
10.1007/s10887-016-9139-2,TRUE,2017
10.1126/sciadv.1601303,TRUE,2017
10.1175/wcas-d-19-0096.1,TRUE,2020
10.1016/j.rser.2014.05.071,TRUE,2014
10.1016/S0140-6736(08)61596-2,TRUE,2009
10.1007/s10980-014-0034-y,TRUE,2014
10.1029/2019GH000191,TRUE,2019
10.3390/rs13050969,TRUE,2021
10.1073/pnas.1106784108,TRUE,2011
10.3390/ijgi6070201,TRUE,2017
10.1007/s10113-016-1097-x,TRUE,2017
10.1038/s41586-019-1512-9,TRUE,2019
10.1016/j.jag.2020.102058,TRUE,2020
10.1111/j.1752-4598.2011.00150.x,TRUE,2012
10.5194/acp-8-3827-2008,TRUE,2008
10.3390/rs11101247,TRUE,2019
10.1016/j.rse.2005.02.001,TRUE,2005
10.4081/gh.2014.297,TRUE,2014
10.1002/2013jd021296,TRUE,2014
10.1016/j.cageo.2018.10.009,TRUE,2019
10.1016/j.vetpar.2009.06.013,TRUE,2009
10.1111/geb.12638,TRUE,2017
10.1371/journal.pone.0020370,TRUE,2011
10.1186/s13071-017-2505-x,TRUE,2017
10.1016/j.atmosenv.2016.11.040,TRUE,2017
10.1016/j.gloplacha.2021.103431,TRUE,2021
10.1525/bio.2012.62.10.11,TRUE,2012
10.5194/bg-14-2755-2017,TRUE,2017
10.5334/jophd.ac,TRUE,2013
10.1016/j.agrformet.2019.107648,TRUE,2019
10.1016/j.jsbmb.2015.04.004,TRUE,2016
10.5194/acp-16-3499-2016,TRUE,2016
10.1017/S1355770X19000159,TRUE,2019
10.1016/j.gloenvcha.2018.05.003,TRUE,2018
10.1007/s10708-007-9102-z,TRUE,2007
10.1186/1478-7954-6-5,TRUE,2008
10.1080/13658816.2019.1618464,TRUE,2020
10.5194/acp-17-4131-2017,TRUE,2017
10.1016/j.ecolmodel.2018.05.019,TRUE,2018
10.1073/pnas.2005255117,TRUE,2020
10.1007/s10640-017-0182-z,TRUE,2018
10.1109/JSTARS.2016.2616120,TRUE,2017
10.1016/j.asr.2015.04.026,TRUE,2015
10.1371/journal.pone.0024323,TRUE,2011
10.1016/j.dib.2019.103699,TRUE,2019
10.3390/atmos9040157,TRUE,2018
10.1029/2019ef001228,TRUE,2019
10.1136/bmjgh-2020-003493,TRUE,2020
10.1038/s41597-020-0410-1,TRUE,2020
10.3390/atmos12010042,TRUE,2021
10.1016/j.amepre.2009.10.044,TRUE,2010
10.1016/j.envpol.2019.113367,TRUE,2020
10.1029/2011jd016509,TRUE,2012
10.3390/rs10101593,TRUE,2018
10.1016/j.rse.2010.08.021,TRUE,2011
10.1186/1475-2875-8-268,TRUE,2009
10.5194/isprs-annals-V-3-2020-355-2020,TRUE,2020
10.1186/2051-3933-1-3,TRUE,2013
10.1186/1756-3305-7-440,TRUE,2014
10.1525/elementa.273,TRUE,2018
10.1017/S1355770X20000066,TRUE,2020
10.1016/j.progress.2011.04.001,TRUE,2011
10.1111/jbi.13221,TRUE,2018
10.1111/1440-1703.12176,TRUE,2020
10.1590/s1982-21702021000100005,TRUE,2021
10.3390/hydrology8010016,TRUE,2021
file:///C:/Users/nfhouseweart/Downloads/70170073.pdf,TRUE,2021
10.3390/w13030318,TRUE,2021
10.1016/j.scitotenv.2021.145327,TRUE,2021
10.1029/2020ea001447,TRUE,2021
10.1785/0220200312,TRUE,2021
10.3390/rs13020197,TRUE,2021
10.3390/rs13050897,TRUE,2021
